Gravité	Code	Description	Projet	Fichier	Ligne	État de la suppression
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	126	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	126	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	126	
Avertissement		cannot overload 'operator<<' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	137	
Avertissement		cannot overload 'operator<<' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	137	
Avertissement		cannot overload 'operator<<' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	137	
Avertissement		cannot overload 'operator<<' [fuchsia-overloaded-operator]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\blockgraph.hpp	137	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	1	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	7	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	7	
Avertissement		using declarations in the global namespace in headers are prohibited [google-global-names-in-headers]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	11	
Avertissement		using declarations in the global namespace in headers are prohibited [google-global-names-in-headers]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	11	
Avertissement		non-const reference parameter 'io_service', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	18	
Avertissement		non-const reference parameter 'io_service', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	18	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	22	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	22	
Avertissement		parameter 'error' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	29	
Avertissement		parameter 'error' is unused [misc-unused-parameters]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	29	
Avertissement		parameter 'bytesTransferred' is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	33	
Avertissement		parameter 'bytesTransferred' is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\client.hpp	33	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\configs.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\configs.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\configs.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	1	
Avertissement		header guard does not follow preferred style [llvm-header-guard]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	1	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	4	
Avertissement		#includes are not sorted properly [llvm-include-order]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	4	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	17	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	17	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	17	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	17	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	17	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	32	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	32	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	32	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	32	
Avertissement		non-const reference parameter 'connection', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	32	
Avertissement		parameter 2 is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	37	
Avertissement		parameter 2 is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	37	
Avertissement		parameter 2 is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	37	
Avertissement		parameter 2 is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	37	
Avertissement		parameter 2 is const-qualified in the function declaration; const-qualification of parameters only has an effect in function definitions [readability-avoid-const-params-in-decls]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	37	
Avertissement		non-const reference parameter 'conn', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	44	
Avertissement		non-const reference parameter 'conn', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	44	
Avertissement		non-const reference parameter 'conn', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	44	
Avertissement		non-const reference parameter 'conn', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	44	
Avertissement		non-const reference parameter 'conn', make it const or use a pointer [google-runtime-references]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	44	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	46	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	46	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	46	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	46	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	46	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	47	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	47	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	47	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	47	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	47	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	48	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	48	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	48	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	48	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	48	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	54	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	54	
Avertissement		redundant void argument list in function declaration [modernize-redundant-void-arg]	Linux-GCC-Debug-WithGreenSDK	C:\Dev\b4mesh\sources\core_engine\includes\impl\b4mesh\core_engine\consensus.hpp	54	
